context,G0_mM,ploidy_state,n_cells,bin_left_px,bin_right_px,metric,fraction_cells,median_px
C00 fuse,0.5,low,7,24.3060443338441,26.8269579527973,nuclear,0.000254018942555431,220
C00 fuse,1,low,83,53.5268182284711,59.0783791158794,nuclear,0.00249264220073278,227
C00 fuse,1,low,3260,174.927118743984,193.069772888325,nuclear,0.097903778004685,227
C00 fuse,1,low,257,96.7641053709454,106.800043251458,nuclear,0.00771818127214848,227
C00 fuse,1,low,630,117.876863479359,130.102521691083,nuclear,0.0189200552585741,227
C00 fuse,1,low,828,130.102521691083,143.596170196222,nuclear,0.0248663583398402,227
C00 fuse,1,low,1426,316.227766016838,349.025487895958,nuclear,0.0428253949186137,227
C00 fuse,1,low,2050,158.489319246111,174.927118743984,nuclear,0.0615652591747252,227
C00 fuse,1,low,3925,193.069772888325,213.09410153668,nuclear,0.117874947444291,227
C00 fuse,1,low,4747,213.09410153668,235.195263507096,nuclear,0.142561114781669,227
C00 fuse,1,low,4494,235.195263507096,259.58865861264,nuclear,0.134963060844495,227
C00 fuse,1,low,3727,259.58865861264,286.512026966378,nuclear,0.111928644363025,227
C00 fuse,1,low,629,385.224842003675,425.178630338289,nuclear,0.0188900234248303,227
C00 fuse,1,low,2330,286.512026966378,316.227766016838,nuclear,0.0699741726229804,227
C00 fuse,1,low,1456,143.596170196222,158.489319246111,nuclear,0.0437263499309268,227
C00 fuse,1,low,102,630.957344480193,696.397402962432,nuclear,0.00306324704186438,227
C00 fuse,1,low,80,48.496934285282,53.5268182284711,nuclear,0.00240254669950147,227
C00 fuse,1,low,116,571.666650191362,630.957344480193,nuclear,0.00348369271427713,227
C00 fuse,1,low,2,13.4453288429976,14.8398178896757,nuclear,6.00636674875368e-05,227
C00 fuse,1,low,381,106.800043251458,117.876863479359,nuclear,0.0114421286563758,227
C00 fuse,1,low,432,425.178630338289,469.276245934884,nuclear,0.0129737521773079,227
C00 fuse,1,low,836,349.025487895958,385.224842003675,nuclear,0.0251066130097904,227
C00 fuse,1,low,89,59.0783791158794,65.2057229342861,nuclear,0.00267283320319539,227
C00 fuse,1,low,129,79.4328234724281,87.6712387296868,nuclear,0.00387410655294612,227
C00 fuse,1,low,53,39.8107170553497,43.9397056076079,nuclear,0.00159168718841973,227
C00 fuse,1,low,117,71.9685673001152,79.4328234724281,nuclear,0.0035137245480209,227
C00 fuse,1,low,66,43.9397056076079,48.496934285282,nuclear,0.00198210102708871,227
C00 fuse,1,low,284,469.276245934884,517.947467923121,nuclear,0.00852904078323022,227
C00 fuse,1,low,14,936.329208823942,1033.44106388056,nuclear,0.000420445672412758,227
C00 fuse,1,low,202,517.947467923121,571.666650191362,nuclear,0.00606643041624122,227
C00 fuse,1,low,178,87.6712387296868,96.7641053709454,nuclear,0.00534566640639077,227
C00 fuse,1,low,35,768.624610039774,848.342898244073,nuclear,0.00105111418103189,227
C00 fuse,1,low,96,65.2057229342861,71.9685673001152,nuclear,0.00288305603940177,227
C00 fuse,1,low,47,32.6802758941013,36.0697271532629,nuclear,0.00141149618595711,227
C00 fuse,1,low,21,848.342898244073,936.329208823942,nuclear,0.000630668508619136,227
C00 fuse,1,low,37,36.0697271532629,39.8107170553497,nuclear,0.00111117784851943,227
C00 fuse,1,low,42,696.397402962432,768.624610039774,nuclear,0.00126133701723827,227
C00 fuse,1,low,4,1258.92541179417,1389.49549437314,nuclear,0.000120127334975074,227
C00 fuse,1,low,12,19.9526231496888,22.0220194998738,nuclear,0.000360382004925221,227
C00 fuse,1,low,24,29.6093293962708,32.6802758941013,nuclear,0.000720764009850442,227
C00 fuse,1,low,16,26.8269579527973,29.6093293962708,nuclear,0.000480509339900294,227
C00 fuse,1,low,4,16.3789370695407,18.0776867696343,nuclear,0.000120127334975074,227
C00 fuse,0.1,high,156,385.224842003675,425.178630338289,nuclear,0.00958584244807669,209
C00 fuse,0.1,high,1905,235.195263507096,259.58865861264,nuclear,0.117057883740936,209
C00 fuse,0.1,high,47,71.9685673001152,79.4328234724281,nuclear,0.0028880422760231,209
C00 fuse,0.1,high,2319,174.927118743984,193.069772888325,nuclear,0.14249723485314,209
C00 fuse,0.1,high,2295,213.09410153668,235.195263507096,nuclear,0.141022489861128,209
C00 fuse,0.1,high,479,130.102521691083,143.596170196222,nuclear,0.0294334521322355,209
C00 fuse,0.1,high,286,117.876863479359,130.102521691083,nuclear,0.0175740444881406,209
C00 fuse,0.1,high,1010,143.596170196222,158.489319246111,nuclear,0.0620621850804965,209
C00 fuse,0.1,high,14,36.0697271532629,39.8107170553497,nuclear,0.000860267912006882,209
C00 fuse,0.1,high,1533,158.489319246111,174.927118743984,nuclear,0.0941993363647536,209
C00 fuse,0.1,high,2478,193.069772888325,213.09410153668,nuclear,0.152267420425218,209
C00 fuse,0.1,high,1289,259.58865861264,286.512026966378,nuclear,0.0792060956126336,209
C00 fuse,0.1,high,128,106.800043251458,117.876863479359,nuclear,0.00786530662406292,209
C00 fuse,0.1,high,790,286.512026966378,316.227766016838,nuclear,0.0485436893203884,209
C00 fuse,0.1,high,27,53.5268182284711,59.0783791158794,nuclear,0.00165908811601327,209
C00 fuse,0.1,high,449,316.227766016838,349.025487895958,nuclear,0.0275900208922207,209
C00 fuse,0.1,high,37,630.957344480193,696.397402962432,nuclear,0.00227356519601819,209
C00 fuse,0.1,high,265,349.025487895958,385.224842003675,nuclear,0.0162836426201303,209
C00 fuse,0.1,high,72,87.6712387296868,96.7641053709454,nuclear,0.00442423497603539,209
C00 fuse,0.1,high,80,96.7641053709454,106.800043251458,nuclear,0.00491581664003933,209
C00 fuse,0.1,high,45,571.666650191362,630.957344480193,nuclear,0.00276514686002212,209
C00 fuse,0.1,high,70,469.276245934884,517.947467923121,nuclear,0.00430133956003441,209
C00 fuse,0.1,high,20,32.6802758941013,36.0697271532629,nuclear,0.00122895416000983,209
C00 fuse,0.1,high,123,425.178630338289,469.276245934884,nuclear,0.00755806808406047,209
C00 fuse,0.1,high,9,24.3060443338441,26.8269579527973,nuclear,0.000553029372004424,209
C00 fuse,0.1,high,30,59.0783791158794,65.2057229342861,nuclear,0.00184343124001475,209
C00 fuse,0.1,high,72,517.947467923121,571.666650191362,nuclear,0.00442423497603539,209
C00 fuse,0.1,high,11,19.9526231496888,22.0220194998738,nuclear,0.000675924788005407,209
C00 fuse,0.1,high,15,22.0220194998738,24.3060443338441,nuclear,0.000921715620007374,209
C00 fuse,0.1,high,28,65.2057229342861,71.9685673001152,nuclear,0.00172053582401376,209
C00 fuse,0.1,high,53,79.4328234724281,87.6712387296868,nuclear,0.00325672852402605,209
C00 fuse,0.1,high,17,696.397402962432,768.624610039774,nuclear,0.00104461103600836,209
C00 fuse,0.1,high,14,39.8107170553497,43.9397056076079,nuclear,0.000860267912006882,209
C00 fuse,0.1,high,17,26.8269579527973,29.6093293962708,nuclear,0.00104461103600836,209
C00 fuse,0.1,high,23,43.9397056076079,48.496934285282,nuclear,0.00141329728401131,209
C00 fuse,0.1,high,14,29.6093293962708,32.6802758941013,nuclear,0.000860267912006882,209
C00 fuse,0.1,high,2,18.0776867696343,19.9526231496888,nuclear,0.000122895416000983,209
C00 fuse,0.1,high,24,48.496934285282,53.5268182284711,nuclear,0.0014747449920118,209
C00 fuse,0.5,high,2169,286.512026966378,316.227766016838,nuclear,0.0712549277266754,221
C00 fuse,0.5,high,3149,259.58865861264,286.512026966378,nuclear,0.103449408672799,221
C00 fuse,0.5,high,3933,235.195263507096,259.58865861264,nuclear,0.129204993429698,221
C00 fuse,0.5,high,840,130.102521691083,143.596170196222,nuclear,0.0275952693823916,221
C00 fuse,0.5,high,518,117.876863479359,130.102521691083,nuclear,0.0170170827858081,221
C00 fuse,0.5,high,3398,174.927118743984,193.069772888325,nuclear,0.111629434954008,221
C00 fuse,0.5,high,4351,213.09410153668,235.195263507096,nuclear,0.142936925098555,221
C00 fuse,0.5,high,394,385.224842003675,425.178630338289,nuclear,0.0129434954007884,221
C00 fuse,0.5,high,163,96.7641053709454,106.800043251458,nuclear,0.00535479632063075,221
C00 fuse,0.5,high,23,39.8107170553497,43.9397056076079,nuclear,0.000755584756898817,221
C00 fuse,0.5,high,122,87.6712387296868,96.7641053709454,nuclear,0.00400788436268068,221
C00 fuse,0.5,high,2248,158.489319246111,174.927118743984,nuclear,0.073850197109067,221
C00 fuse,0.5,high,4142,193.069772888325,213.09410153668,nuclear,0.136070959264126,221
C00 fuse,0.5,high,1433,143.596170196222,158.489319246111,nuclear,0.0470762155059133,221
C00 fuse,0.5,high,254,106.800043251458,117.876863479359,nuclear,0.00834428383705651,221
C00 fuse,0.5,high,10,19.9526231496888,22.0220194998738,nuclear,0.000328515111695138,221
C00 fuse,0.5,high,1273,316.227766016838,349.025487895958,nuclear,0.0418199737187911,221
C00 fuse,0.5,high,237,425.178630338289,469.276245934884,nuclear,0.00778580814717477,221
C00 fuse,0.5,high,56,71.9685673001152,79.4328234724281,nuclear,0.00183968462549277,221
C00 fuse,0.5,high,54,65.2057229342861,71.9685673001152,nuclear,0.00177398160315375,221
C00 fuse,0.5,high,44,59.0783791158794,65.2057229342861,nuclear,0.00144546649145861,221
C00 fuse,0.5,high,68,630.957344480193,696.397402962432,nuclear,0.00223390275952694,221
C00 fuse,0.5,high,47,53.5268182284711,59.0783791158794,nuclear,0.00154402102496715,221
C00 fuse,0.5,high,716,349.025487895958,385.224842003675,nuclear,0.0235216819973719,221
C00 fuse,0.5,high,73,571.666650191362,630.957344480193,nuclear,0.00239816031537451,221
C00 fuse,0.5,high,179,469.276245934884,517.947467923121,nuclear,0.00588042049934297,221
C00 fuse,0.5,high,37,32.6802758941013,36.0697271532629,nuclear,0.00121550591327201,221
C00 fuse,0.5,high,123,517.947467923121,571.666650191362,nuclear,0.0040407358738502,221
C00 fuse,0.5,high,43,43.9397056076079,48.496934285282,nuclear,0.00141261498028909,221
C00 fuse,0.5,high,23,29.6093293962708,32.6802758941013,nuclear,0.000755584756898817,221
C00 fuse,0.5,high,7,18.0776867696343,19.9526231496888,nuclear,0.000229960578186597,221
C00 fuse,0.5,high,32,48.496934285282,53.5268182284711,nuclear,0.00105124835742444,221
C00 fuse,0.5,high,38,696.397402962432,768.624610039774,nuclear,0.00124835742444152,221
C00 fuse,0.5,high,79,79.4328234724281,87.6712387296868,nuclear,0.00259526938239159,221
C00 fuse,0.5,high,11,1033.44106388056,1140.62492385132,nuclear,0.000361366622864652,221
C00 fuse,0.5,high,26,36.0697271532629,39.8107170553497,nuclear,0.000854139290407359,221
C00 fuse,0.5,high,30,768.624610039774,848.342898244073,nuclear,0.000985545335085414,221
C00 fuse,0.5,high,10,24.3060443338441,26.8269579527973,nuclear,0.000328515111695138,221
C00 fuse,0.5,high,22,26.8269579527973,29.6093293962708,nuclear,0.000722733245729304,221
C00 fuse,0.5,high,2,10,11.0371550320276,nuclear,6.57030223390276e-05,221
C00 fuse,0.5,high,6,16.3789370695407,18.0776867696343,nuclear,0.000197109067017083,221
C00 fuse,0.5,high,20,848.342898244073,936.329208823942,nuclear,0.000657030223390276,221
C00 fuse,1,high,4753,259.58865861264,286.512026966378,nuclear,0.112539659989582,222
C00 fuse,1,high,283,96.7641053709454,106.800043251458,nuclear,0.0067007624189042,222
C00 fuse,1,high,59,48.496934285282,53.5268182284711,nuclear,0.00139697873751006,222
C00 fuse,1,high,493,385.224842003675,425.178630338289,nuclear,0.0116730596202112,222
C00 fuse,1,high,63,630.957344480193,696.397402962432,nuclear,0.0014916891603921,222
C00 fuse,1,high,4414,174.927118743984,193.069772888325,nuclear,0.104512951650329,222
C00 fuse,1,high,5584,193.069772888325,213.09410153668,nuclear,0.132215750343325,222
C00 fuse,1,high,2864,158.489319246111,174.927118743984,nuclear,0.0678126627835393,222
C00 fuse,1,high,79,65.2057229342861,71.9685673001152,nuclear,0.00187053085192025,222
C00 fuse,1,high,66,43.9397056076079,48.496934285282,nuclear,0.00156272197755363,222
C00 fuse,1,high,149,79.4328234724281,87.6712387296868,nuclear,0.00352796325235592,222
C00 fuse,1,high,399,106.800043251458,117.876863479359,nuclear,0.00944736468248331,222
C00 fuse,1,high,78,59.0783791158794,65.2057229342861,nuclear,0.00184685324619974,222
C00 fuse,1,high,817,117.876863479359,130.102521691083,nuclear,0.0193446038736563,222
C00 fuse,1,high,1952,143.596170196222,158.489319246111,nuclear,0.0462186863664346,222
C00 fuse,1,high,282,425.178630338289,469.276245934884,nuclear,0.00667708481318369,222
C00 fuse,1,high,1593,316.227766016838,349.025487895958,nuclear,0.0377184259127717,222
C00 fuse,1,high,5870,235.195263507096,259.58865861264,nuclear,0.138987545579391,222
C00 fuse,1,high,167,87.6712387296868,96.7641053709454,nuclear,0.00395416015532509,222
C00 fuse,1,high,6290,213.09410153668,235.195263507096,nuclear,0.148932139982005,222
C00 fuse,1,high,3063,286.512026966378,316.227766016838,nuclear,0.0725245063219207,222
C00 fuse,1,high,1135,130.102521691083,143.596170196222,nuclear,0.0268740824927783,222
C00 fuse,1,high,25,26.8269579527973,29.6093293962708,nuclear,0.000591940143012739,222
C00 fuse,1,high,71,53.5268182284711,59.0783791158794,nuclear,0.00168111000615618,222
C00 fuse,1,high,200,469.276245934884,517.947467923121,nuclear,0.00473552114410191,222
C00 fuse,1,high,15,19.9526231496888,22.0220194998738,nuclear,0.000355164085807643,222
C00 fuse,1,high,38,39.8107170553497,43.9397056076079,nuclear,0.000899749017379363,222
C00 fuse,1,high,37,36.0697271532629,39.8107170553497,nuclear,0.000876071411658853,222
C00 fuse,1,high,130,517.947467923121,571.666650191362,nuclear,0.00307808874366624,222
C00 fuse,1,high,110,71.9685673001152,79.4328234724281,nuclear,0.00260453662925605,222
C00 fuse,1,high,90,571.666650191362,630.957344480193,nuclear,0.00213098451484586,222
C00 fuse,1,high,809,349.025487895958,385.224842003675,nuclear,0.0191551830278922,222
C00 fuse,1,high,43,32.6802758941013,36.0697271532629,nuclear,0.00101813704598191,222
C00 fuse,1,high,27,768.624610039774,848.342898244073,nuclear,0.000639295354453758,222
C00 fuse,1,high,23,24.3060443338441,26.8269579527973,nuclear,0.00054458493157172,222
C00 fuse,1,high,31,29.6093293962708,32.6802758941013,nuclear,0.000734005777335796,222
C00 fuse,1,high,12,1033.44106388056,1140.62492385132,nuclear,0.000284131268646115,222
C00 fuse,1,high,11,22.0220194998738,24.3060443338441,nuclear,0.000260453662925605,222
C00 fuse,1,high,7,16.3789370695407,18.0776867696343,nuclear,0.000165743240043567,222
C00 fuse,1,high,9,14.8398178896757,16.3789370695407,nuclear,0.000213098451484586,222
C00 fuse,1,high,43,696.397402962432,768.624610039774,nuclear,0.00101813704598191,222
C00 fuse,1,high,14,936.329208823942,1033.44106388056,nuclear,0.000331486480087134,222
C00 fuse,1,high,4,18.0776867696343,19.9526231496888,nuclear,9.47104228820382e-05,222
C00 fuse,0.1,low,7,24.3060443338441,26.8269579527973,nuclear,0.000353499646500354,182
C00 fuse,0.1,low,4,1033.44106388056,1140.62492385132,nuclear,0.000201999798000202,182
C00 fuse,0.1,low,12,848.342898244073,936.329208823942,nuclear,0.000605999394000606,182
C00 fuse,0.5,low,1,10,11.0371550320276,nuclear,3.62884203650615e-05,220
C00 fuse,1,low,15,22.0220194998738,24.3060443338441,nuclear,0.000450477506156526,227
C00 fuse,1,low,4,1140.62492385132,1258.92541179417,nuclear,0.000120127334975074,227
C00 fuse,1,low,6,24.3060443338441,26.8269579527973,nuclear,0.00018019100246261,227
C00 fuse,0.1,high,6,768.624610039774,848.342898244073,nuclear,0.00036868624800295,209
C00 fuse,0.1,high,3,848.342898244073,936.329208823942,nuclear,0.000184343124001475,209
C00 fuse,0.1,high,4,14.8398178896757,16.3789370695407,nuclear,0.000245790832001966,209
C00 fuse,0.1,high,2,10,11.0371550320276,nuclear,0.000122895416000983,209
C00 fuse,0.5,high,12,22.0220194998738,24.3060443338441,nuclear,0.000394218134034166,221
C00 fuse,0.5,high,4,14.8398178896757,16.3789370695407,nuclear,0.000131406044678055,221
C00 fuse,0.5,high,11,936.329208823942,1033.44106388056,nuclear,0.000361366622864652,221
C00 fuse,0.5,high,3,1258.92541179417,1389.49549437314,nuclear,9.85545335085414e-05,221
C00 fuse,0.5,high,1,1389.49549437314,1533.60771877001,nuclear,3.28515111695138e-05,221
C00 fuse,1,high,19,848.342898244073,936.329208823942,nuclear,0.000449874508689681,222
C00 fuse,1,high,3,1258.92541179417,1389.49549437314,nuclear,7.10328171615286e-05,222
C00 fuse,0.1,low,2,14.8398178896757,16.3789370695407,nuclear,0.000100999899000101,182
C00 fuse,0.5,low,4,16.3789370695407,18.0776867696343,nuclear,0.000145153681460246,220
C00 fuse,0.5,low,1,2511.88643150958,2772.40799674178,nuclear,3.62884203650615e-05,220
C00 fuse,1,low,3,1389.49549437314,1533.60771877001,nuclear,9.00955012313052e-05,227
C00 fuse,0.1,high,3,16.3789370695407,18.0776867696343,nuclear,0.000184343124001475,209
C00 fuse,0.1,high,2,936.329208823942,1033.44106388056,nuclear,0.000122895416000983,209
C00 fuse,0.5,high,2,13.4453288429976,14.8398178896757,nuclear,6.57030223390276e-05,221
C00 fuse,0.5,high,4,1140.62492385132,1258.92541179417,nuclear,0.000131406044678055,221
C00 fuse,1,high,1,10,11.0371550320276,nuclear,2.36776057205095e-05,222
C00 fuse,1,high,1,1533.60771877001,1692.66661503788,nuclear,2.36776057205095e-05,222
C00 fuse,1,high,3,1140.62492385132,1258.92541179417,nuclear,7.10328171615286e-05,222
C00 fuse,0.5,low,2,18.0776867696343,19.9526231496888,nuclear,7.2576840730123e-05,220
C00 fuse,0.5,low,2,1258.92541179417,1389.49549437314,nuclear,7.2576840730123e-05,220
C00 fuse,0.5,low,1,1389.49549437314,1533.60771877001,nuclear,3.62884203650615e-05,220
C00 fuse,0.5,low,2,1533.60771877001,1692.66661503788,nuclear,7.2576840730123e-05,220
C00 fuse,1,low,5,1033.44106388056,1140.62492385132,nuclear,0.000150159168718842,227
C00 fuse,1,low,2,14.8398178896757,16.3789370695407,nuclear,6.00636674875368e-05,227
C00 fuse,0.1,high,4,13.4453288429976,14.8398178896757,nuclear,0.000245790832001966,209
C00 fuse,0.1,high,2,1140.62492385132,1258.92541179417,nuclear,0.000122895416000983,209
C00 fuse,0.1,high,1,1033.44106388056,1140.62492385132,nuclear,6.14477080004916e-05,209
C00 fuse,1,high,2,12.1818791201012,13.4453288429976,nuclear,4.73552114410191e-05,222
C00 fuse,0.1,low,1,18.0776867696343,19.9526231496888,nuclear,5.04999495000505e-05,182
C00 fuse,0.1,low,2,1258.92541179417,1389.49549437314,nuclear,0.000100999899000101,182
C00 fuse,0.5,low,2,1140.62492385132,1258.92541179417,nuclear,7.2576840730123e-05,220
C00 fuse,0.5,low,1,1868.22238477104,2061.98600950222,nuclear,3.62884203650615e-05,220
C00 fuse,1,low,1,12.1818791201012,13.4453288429976,nuclear,3.00318337437684e-05,227
C00 fuse,0.1,high,1,11.0371550320276,12.1818791201012,nuclear,6.14477080004916e-05,209
C00 fuse,1,high,2,11.0371550320276,12.1818791201012,nuclear,4.73552114410191e-05,222
C00 fuse,1,high,1,13.4453288429976,14.8398178896757,nuclear,2.36776057205095e-05,222
C00 fuse,0.1,low,1,12.1818791201012,13.4453288429976,nuclear,5.04999495000505e-05,182
C00 fuse,1,low,1,10,11.0371550320276,nuclear,3.00318337437684e-05,227
I00 fuse,0.5,high,37,32.6802758941013,36.0697271532629,nuclear,0.00124797625472207,210.5
I00 fuse,0.5,high,4488,193.069772888325,213.09410153668,nuclear,0.151376146788991,210.5
I00 fuse,0.5,high,46,48.496934285282,53.5268182284711,nuclear,0.00155153804641123,210.5
I00 fuse,0.5,high,34,26.8269579527973,29.6093293962708,nuclear,0.00114678899082569,210.5
I00 fuse,0.5,high,191,385.224842003675,425.178630338289,nuclear,0.00644225580140313,210.5
I00 fuse,0.5,high,3696,235.195263507096,259.58865861264,nuclear,0.124662709120345,210.5
I00 fuse,0.5,high,2720,259.58865861264,286.512026966378,nuclear,0.091743119266055,210.5
I00 fuse,0.5,high,162,87.6712387296868,96.7641053709454,nuclear,0.00546411225040475,210.5
I00 fuse,0.5,high,733,316.227766016838,349.025487895958,nuclear,0.0247234214786832,210.5
I00 fuse,0.5,high,4585,213.09410153668,235.195263507096,nuclear,0.154647868321641,210.5
I00 fuse,0.5,high,3617,174.927118743984,193.069772888325,nuclear,0.121998111171074,210.5
I00 fuse,0.5,high,2522,158.489319246111,174.927118743984,nuclear,0.0850647598488937,210.5
I00 fuse,0.5,high,1658,143.596170196222,158.489319246111,nuclear,0.055922827846735,210.5
I00 fuse,0.5,high,1061,130.102521691083,143.596170196222,nuclear,0.0357865623313546,210.5
I00 fuse,0.5,high,238,96.7641053709454,106.800043251458,nuclear,0.00802752293577982,210.5
I00 fuse,0.5,high,90,469.276245934884,517.947467923121,nuclear,0.00303561791689153,210.5
I00 fuse,0.5,high,1484,286.512026966378,316.227766016838,nuclear,0.0500539665407447,210.5
I00 fuse,0.5,high,643,117.876863479359,130.102521691083,nuclear,0.0216878035617917,210.5
I00 fuse,0.5,high,106,425.178630338289,469.276245934884,nuclear,0.00357528332433891,210.5
I00 fuse,0.5,high,423,106.800043251458,117.876863479359,nuclear,0.0142674042093902,210.5
I00 fuse,0.5,high,104,79.4328234724281,87.6712387296868,nuclear,0.00350782514840799,210.5
I00 fuse,0.5,high,340,349.025487895958,385.224842003675,nuclear,0.0114678899082569,210.5
I00 fuse,0.5,high,17,768.624610039774,848.342898244073,nuclear,0.000573394495412844,210.5
I00 fuse,0.5,high,85,71.9685673001152,79.4328234724281,nuclear,0.00286697247706422,210.5
I00 fuse,0.5,high,66,59.0783791158794,65.2057229342861,nuclear,0.00222611980572045,210.5
I00 fuse,0.5,high,35,571.666650191362,630.957344480193,nuclear,0.00118051807879115,210.5
I00 fuse,0.5,high,40,630.957344480193,696.397402962432,nuclear,0.00134916351861846,210.5
I00 fuse,0.5,high,28,696.397402962432,768.624610039774,nuclear,0.00094441446303292,210.5
I00 fuse,0.5,high,76,517.947467923121,571.666650191362,nuclear,0.00256341068537507,210.5
I00 fuse,0.5,high,37,39.8107170553497,43.9397056076079,nuclear,0.00124797625472207,210.5
I00 fuse,0.5,high,22,19.9526231496888,22.0220194998738,nuclear,0.000742039935240151,210.5
I00 fuse,0.5,high,8,16.3789370695407,18.0776867696343,nuclear,0.000269832703723691,210.5
I00 fuse,0.5,high,69,65.2057229342861,71.9685673001152,nuclear,0.00232730706961684,210.5
I00 fuse,0.5,high,49,43.9397056076079,48.496934285282,nuclear,0.00165272531030761,210.5
I00 fuse,0.5,high,28,29.6093293962708,32.6802758941013,nuclear,0.00094441446303292,210.5
I00 fuse,0.5,high,14,24.3060443338441,26.8269579527973,nuclear,0.00047220723151646,210.5
I00 fuse,0.5,high,20,36.0697271532629,39.8107170553497,nuclear,0.000674581759309228,210.5
I00 fuse,0.5,high,45,53.5268182284711,59.0783791158794,nuclear,0.00151780895844576,210.5
I00 fuse,0.5,high,9,22.0220194998738,24.3060443338441,nuclear,0.000303561791689153,210.5
I00 fuse,0.5,high,6,14.8398178896757,16.3789370695407,nuclear,0.000202374527792768,210.5
I00 fuse,0.5,high,2,936.329208823942,1033.44106388056,nuclear,6.74581759309228e-05,210.5
I00 fuse,1,high,42,43.9397056076079,48.496934285282,nuclear,0.00118889234862853,208
I00 fuse,1,high,5210,213.09410153668,235.195263507096,nuclear,0.147479265151301,208
I00 fuse,1,high,4483,174.927118743984,193.069772888325,nuclear,0.126900104735755,208
I00 fuse,1,high,52,48.496934285282,53.5268182284711,nuclear,0.00147196195544484,208
I00 fuse,1,high,1321,130.102521691083,143.596170196222,nuclear,0.0373934950604354,208
I00 fuse,1,high,139,71.9685673001152,79.4328234724281,nuclear,0.00393466753474679,208
I00 fuse,1,high,4950,193.069772888325,213.09410153668,nuclear,0.140119455374077,208
I00 fuse,1,high,919,117.876863479359,130.102521691083,nuclear,0.0260140968664195,208
I00 fuse,1,high,202,87.6712387296868,96.7641053709454,nuclear,0.00571800605768959,208
I00 fuse,1,high,3152,158.489319246111,174.927118743984,nuclear,0.0892235400685028,208
I00 fuse,1,high,501,106.800043251458,117.876863479359,nuclear,0.0141817873014974,208
I00 fuse,1,high,3184,259.58865861264,286.512026966378,nuclear,0.0901293628103151,208
I00 fuse,1,high,345,96.7641053709454,106.800043251458,nuclear,0.00976590143516291,208
I00 fuse,1,high,2219,143.596170196222,158.489319246111,nuclear,0.0628131457525405,208
I00 fuse,1,high,4467,235.195263507096,259.58865861264,nuclear,0.126447193364848,208
I00 fuse,1,high,835,316.227766016838,349.025487895958,nuclear,0.0236363121691624,208
I00 fuse,1,high,191,385.224842003675,425.178630338289,nuclear,0.00540662949019164,208
I00 fuse,1,high,1849,286.512026966378,316.227766016838,nuclear,0.0523395703003369,208
I00 fuse,1,high,76,65.2057229342861,71.9685673001152,nuclear,0.002151329011804,208
I00 fuse,1,high,46,571.666650191362,630.957344480193,nuclear,0.00130212019135505,208
I00 fuse,1,high,350,349.025487895958,385.224842003675,nuclear,0.00990743623857106,208
I00 fuse,1,high,20,768.624610039774,848.342898244073,nuclear,0.000566139213632632,208
I00 fuse,1,high,52,517.947467923121,571.666650191362,nuclear,0.00147196195544484,208
I00 fuse,1,high,22,36.0697271532629,39.8107170553497,nuclear,0.000622753134995896,208
I00 fuse,1,high,30,32.6802758941013,36.0697271532629,nuclear,0.000849208820448948,208
I00 fuse,1,high,63,469.276245934884,517.947467923121,nuclear,0.00178333852294279,208
I00 fuse,1,high,31,39.8107170553497,43.9397056076079,nuclear,0.00087751578113058,208
I00 fuse,1,high,60,53.5268182284711,59.0783791158794,nuclear,0.0016984176408979,208
I00 fuse,1,high,67,59.0783791158794,65.2057229342861,nuclear,0.00189656636566932,208
I00 fuse,1,high,12,22.0220194998738,24.3060443338441,nuclear,0.000339683528179579,208
I00 fuse,1,high,3,14.8398178896757,16.3789370695407,nuclear,8.49208820448948e-05,208
I00 fuse,1,high,152,79.4328234724281,87.6712387296868,nuclear,0.00430265802360801,208
I00 fuse,1,high,29,696.397402962432,768.624610039774,nuclear,0.000820901859767317,208
I00 fuse,1,high,24,19.9526231496888,22.0220194998738,nuclear,0.000679367056359159,208
I00 fuse,1,high,17,24.3060443338441,26.8269579527973,nuclear,0.000481218331587737,208
I00 fuse,1,high,22,29.6093293962708,32.6802758941013,nuclear,0.000622753134995896,208
I00 fuse,1,high,5,13.4453288429976,14.8398178896757,nuclear,0.000141534803408158,208
I00 fuse,1,high,100,425.178630338289,469.276245934884,nuclear,0.00283069606816316,208
I00 fuse,1,high,30,630.957344480193,696.397402962432,nuclear,0.000849208820448948,208
I00 fuse,1,high,26,26.8269579527973,29.6093293962708,nuclear,0.000735980977722422,208
I00 fuse,1,high,5,848.342898244073,936.329208823942,nuclear,0.000141534803408158,208
I00 fuse,1,high,1,1140.62492385132,1258.92541179417,nuclear,2.83069606816316e-05,208
I00 fuse,1,high,8,1033.44106388056,1140.62492385132,nuclear,0.000226455685453053,208
I00 fuse,1,high,1,10,11.0371550320276,nuclear,2.83069606816316e-05,208
I00 fuse,0.1,low,501,259.58865861264,286.512026966378,nuclear,0.0291821994408201,173
I00 fuse,0.1,low,2190,143.596170196222,158.489319246111,nuclear,0.127562907735322,173
I00 fuse,0.1,low,1270,213.09410153668,235.195263507096,nuclear,0.0739748369058714,173
I00 fuse,0.1,low,2572,158.489319246111,174.927118743984,nuclear,0.149813606710158,173
I00 fuse,0.1,low,231,96.7641053709454,106.800043251458,nuclear,0.013455265610438,173
I00 fuse,0.1,low,31,48.496934285282,53.5268182284711,nuclear,0.00180568499534017,173
I00 fuse,0.1,low,32,43.9397056076079,48.496934285282,nuclear,0.00186393289841566,173
